frame	xtl	ytl	xbr	ybr	class
2018_02-13_1418_left/013219	1210	822	1256	892	4.1
2018_02-13_1418_left/013219	1850	790	1939	905	5.19
2018_02-13_1418_left/013220	621	888	695	991	5.19
2018_02-13_1418_left/013220	1210	806	1258	878	4.2
2018_02-13_1418_left/013220	1848	786	1942	900	5.19
2018_02-13_1418_left/013221	10	567	91	807	5.19
2018_02-13_1418_left/013221	611	881	690	988	5.19
2018_02-13_1418_left/013221	1848	779	1945	903	5.19
2018_02-13_1418_left/013222	605	879	684	986	5.19
2018_02-13_1418_left/013222	1770	866	1814	931	4.1
2018_02-13_1418_left/013223	599	873	682	986	5.19
2018_02-13_1418_left/013223	1770	855	1817	923	4.1
2018_02-13_1418_left/013223	1854	772	1955	889	5.19
2018_02-13_1418_left/013224	594	872	675	982	5.19
2018_02-13_1418_left/013224	1208	792	1250	859	4.2
2018_02-13_1418_left/013224	1774	852	1820	919	4.1
2018_02-13_1418_left/013224	1859	766	1960	885	5.19
2018_02-13_1418_left/013225	583	872	665	980	5.19
2018_02-13_1418_left/013225	1205	783	1249	852	4.2
2018_02-13_1418_left/013225	1774	843	1822	912	4.1
2018_02-13_1418_left/013225	1864	756	1970	887	5.19
2018_02-13_1418_left/013226	568	867	654	978	5.19
2018_02-13_1418_left/013226	1201	777	1247	847	4.2
2018_02-13_1418_left/013226	1777	834	1826	906	4.1
2018_02-13_1418_left/013226	1866	744	1973	882	5.19
2018_02-13_1418_left/013227	558	865	651	983	5.19
2018_02-13_1418_left/013227	1780	838	1827	907	4.1
2018_02-13_1418_left/013227	1874	749	1981	880	5.19
2018_02-13_1418_left/013228	552	867	635	978	5.19
2018_02-13_1418_left/013228	1201	774	1248	847	4.2
2018_02-13_1418_left/013228	1780	835	1832	908	4.1
2018_02-13_1418_left/013228	1884	748	2002	885	5.19
2018_02-13_1418_left/013228	1224	1053	1275	1127	4.2
2018_02-13_1418_left/013229	542	865	627	977	5.19
2018_02-13_1418_left/013229	1200	777	1246	851	4.2
2018_02-13_1418_left/013229	1891	745	2012	884	5.19
2018_02-13_1418_left/013229	1220	1054	1273	1128	4.2
2018_02-13_1418_left/013230	536	868	618	977	5.19
2018_02-13_1418_left/013230	1907	747	2017	885	5.19
2018_02-13_1418_left/013231	531	868	614	980	5.19
2018_02-13_1418_left/013231	1924	749	2037	889	5.19
2018_02-13_1418_left/013232	525	870	615	988	5.19
2018_02-13_1418_left/013232	1930	745	2047	890	5.19
2018_02-13_1418_left/013233	507	864	595	982	5.19
2018_02-13_1418_left/013233	1942	744	2055	889	5.19
2018_02-13_1418_left/013234	499	859	587	981	5.19
2018_02-13_1418_left/013234	1948	739	2067	892	5.19
2018_02-13_1418_left/013235	488	860	578	982	5.19
2018_02-13_1418_left/013235	1952	735	2075	888	5.19
2018_02-13_1418_left/013236	480	862	572	988	5.19
2018_02-13_1418_left/013236	1963	731	2085	888	5.19
2018_02-13_1418_left/013237	464	859	556	982	5.19
2018_02-13_1418_left/013237	1971	725	2093	883	5.19
2018_02-13_1418_left/013238	456	857	550	980	5.19
2018_02-13_1418_left/013238	1974	719	2105	886	5.19
2018_02-13_1418_left/013239	452	857	546	982	5.19
2018_02-13_1418_left/013239	1983	715	2118	885	5.19
2018_02-13_1418_left/013240	1823	736	1894	830	2.4
2018_02-13_1418_left/013240	439	855	536	980	5.19
2018_02-13_1418_left/013240	2012	719	2151	889	5.19
2018_02-13_1418_left/013241	1825	737	1896	828	2.4
2018_02-13_1418_left/013241	426	853	525	978	5.19
2018_02-13_1418_left/013241	2020	715	2157	882	5.19
2018_02-13_1418_left/013242	1823	734	1894	830	2.4
2018_02-13_1418_left/013242	408	852	517	985	5.19
2018_02-13_1418_left/013242	2028	707	2173	878	5.19
2018_02-13_1418_left/013243	1827	735	1895	828	2.4
2018_02-13_1418_left/013243	396	845	501	983	5.19
2018_02-13_1418_left/013243	1830	818	1888	900	4.1
2018_02-13_1418_left/013243	2043	708	2189	876	5.19
2018_02-13_1418_left/013244	1828	735	1896	827	2.4
2018_02-13_1418_left/013244	2049	679	2196	868	5.19
2018_02-13_1418_left/013244	385	837	495	981	5.19
2018_02-13_1418_left/013244	1832	818	1891	899	4.1
2018_02-13_1418_left/013245	1829	727	1898	821	2.4
2018_02-13_1418_left/013245	2050	668	2204	859	5.19
2018_02-13_1418_left/013245	367	832	482	979	5.19
2018_02-13_1418_left/013245	1834	805	1897	894	4.1
2018_02-13_1418_left/013246	1837	726	1906	821	2.4
2018_02-13_1418_left/013246	2065	667	2223	855	5.19
2018_02-13_1418_left/013246	354	830	473	979	5.19
2018_02-13_1418_left/013246	1840	806	1904	896	4.1
2018_02-13_1418_left/013247	1170	743	1220	817	4.2
2018_02-13_1418_left/013247	1836	722	1907	818	2.4
2018_02-13_1418_left/013247	2077	660	2233	847	5.19
2018_02-13_1418_left/013247	347	827	465	973	5.19
2018_02-13_1418_left/013247	1844	807	1905	891	4.1
2018_02-13_1418_left/013248	1836	720	1910	819	2.4
2018_02-13_1418_left/013248	2098	657	2253	847	5.19
2018_02-13_1418_left/013248	335	828	449	974	5.19
2018_02-13_1418_left/013248	1860	807	1918	891	4.1
2018_02-13_1418_left/013249	1159	732	1217	810	4.2
2018_02-13_1418_left/013249	1851	713	1923	802	2.4
2018_02-13_1418_left/013249	2113	644	2270	836	5.19
2018_02-13_1418_left/013249	325	829	444	982	5.19
2018_02-13_1418_left/013249	1860	803	1919	888	4.1
2018_02-13_1418_left/013250	1157	722	1216	807	4.2
2018_02-13_1418_left/013250	1853	707	1928	799	2.4
2018_02-13_1418_left/013250	2133	643	2294	842	5.19
2018_02-13_1418_left/013250	302	826	422	983	5.19
2018_02-13_1418_left/013250	1859	800	1921	889	4.1
2018_02-13_1418_left/013251	1160	724	1219	807	4.2
2018_02-13_1418_left/013251	1854	698	1932	795	2.4
2018_02-13_1418_left/013251	2144	628	2321	855	5.19
2018_02-13_1418_left/013251	291	821	412	976	5.19
2018_02-13_1418_left/013251	1861	792	1926	881	4.1
2018_02-13_1418_left/013252	1158	723	1219	808	4.2
2018_02-13_1418_left/013252	1861	696	1937	792	2.4
2018_02-13_1418_left/013252	2157	608	2340	844	5.19
2018_02-13_1418_left/013252	276	813	398	971	5.19
2018_02-13_1418_left/013252	1866	785	1931	876	4.1
2018_02-13_1418_left/013252	1178	1048	1244	1138	5.19
2018_02-13_1418_left/013253	1157	721	1216	805	4.2
2018_02-13_1418_left/013253	1870	692	1943	789	2.4
2018_02-13_1418_left/013253	2175	606	2373	840	5.19
2018_02-13_1418_left/013253	258	811	386	969	5.19
2018_02-13_1418_left/013253	1870	784	1937	877	4.1
2018_02-13_1418_left/013253	1178	1052	1241	1138	4.2
2018_02-13_1418_left/013254	1154	716	1209	795	4.2
2018_02-13_1418_left/013254	1875	687	1951	789	2.4
2018_02-13_1418_left/013254	2191	587	2392	835	5.19
2018_02-13_1418_left/013254	238	804	369	967	5.19
2018_02-13_1418_left/013254	1878	788	1942	880	4.1
2018_02-13_1418_left/013254	1173	1046	1239	1135	4.2
2018_02-13_1418_left/013255	1151	717	1207	796	4.2
2018_02-13_1418_left/013255	1878	685	1956	786	2.4
2018_02-13_1418_left/013255	2207	581	2415	838	5.19
2018_02-13_1418_left/013255	227	804	356	966	5.19
2018_02-13_1418_left/013255	1885	784	1952	876	4.1
2018_02-13_1418_left/013256	1881	681	1959	782	2.4
2018_02-13_1418_left/013256	2232	572	2436	827	5.19
2018_02-13_1418_left/013256	205	800	344	967	5.19
2018_02-13_1418_left/013256	1886	778	1954	869	4.1
2018_02-13_1418_left/013257	1883	680	1963	783	2.4
2018_02-13_1418_left/013257	2254	565	2451	822	5.19
2018_02-13_1418_left/013257	195	799	324	962	5.19
2018_02-13_1418_left/013257	1889	774	1959	867	4.1
2018_02-13_1418_left/013258	1140	698	1202	786	4.2
2018_02-13_1418_left/013258	1887	674	1968	777	2.4
2018_02-13_1418_left/013258	2267	554	2452	816	5.19
2018_02-13_1418_left/013258	177	794	307	959	5.19
2018_02-13_1418_left/013258	1896	770	1965	862	4.1
2018_02-13_1418_left/013259	1138	697	1200	782	4.2
2018_02-13_1418_left/013259	1893	669	1973	771	2.4
2018_02-13_1418_left/013259	2285	540	2453	808	5.19
2018_02-13_1418_left/013259	152	790	300	962	5.19
2018_02-13_1418_left/013259	1903	765	1971	858	4.1
2018_02-13_1418_left/013260	1896	670	1978	775	2.4
2018_02-13_1418_left/013260	2325	542	2450	781	5.19
2018_02-13_1418_left/013260	138	789	282	957	5.19
2018_02-13_1418_left/013260	1906	766	1976	862	4.1
2018_02-13_1418_left/013261	1905	659	1993	772	2.4
2018_02-13_1418_left/013261	2351	520	2451	771	5.19
2018_02-13_1418_left/013261	123	785	269	956	5.19
2018_02-13_1418_left/013261	1913	760	1985	857	4.1
2018_02-13_1418_left/013262	1910	658	1998	769	2.4
2018_02-13_1418_left/013262	103	787	238	955	5.19
2018_02-13_1418_left/013262	1922	763	1991	861	4.1
2018_02-13_1418_left/013262	1169	1055	1231	1140	4.2
2018_02-13_1418_left/013263	1918	658	2002	765	2.4
2018_02-13_1418_left/013263	79	775	227	954	5.19
2018_02-13_1418_left/013263	1926	756	1995	851	4.1
2018_02-13_1418_left/013263	1163	1050	1231	1143	4.2
2018_02-13_1418_left/013264	1930	655	2013	759	2.4
2018_02-13_1418_left/013264	53	768	209	957	5.19
2018_02-13_1418_left/013264	1935	752	2003	850	4.1
2018_02-13_1418_left/013264	1162	1049	1230	1142	4.2
2018_02-13_1418_left/013265	1933	647	2019	755	2.4
2018_02-13_1418_left/013265	33	765	193	952	5.19
2018_02-13_1418_left/013265	1941	752	2007	849	4.1
2018_02-13_1418_left/013265	1163	1049	1230	1142	4.2
2018_02-13_1418_left/013266	1940	646	2028	754	2.4
2018_02-13_1418_left/013266	13	762	167	949	5.19
2018_02-13_1418_left/013266	1948	746	2017	844	4.1
2018_02-13_1418_left/013266	1160	1052	1226	1141	4.2
2018_02-13_1418_left/013267	1946	641	2039	754	2.4
2018_02-13_1418_left/013267	0	757	147	953	5.19
2018_02-13_1418_left/013267	1953	743	2028	849	4.1
2018_02-13_1418_left/013268	1959	639	2048	749	2.4
2018_02-13_1418_left/013268	-2	753	136	950	5.19
2018_02-13_1418_left/013268	1965	742	2038	845	4.1
2018_02-13_1418_left/013269	1966	636	2055	747	2.4
2018_02-13_1418_left/013269	-8	751	116	946	5.19
2018_02-13_1418_left/013269	1971	741	2042	843	4.1
2018_02-13_1418_left/013270	1125	664	1189	758	4.2
2018_02-13_1418_left/013270	1972	651	2060	761	2.4
2018_02-13_1418_left/013270	-8	746	102	946	5.19
2018_02-13_1418_left/013270	1974	739	2044	845	4.1
2018_02-13_1418_left/013270	1153	1049	1221	1142	4.2
2018_02-13_1418_left/013271	1121	658	1192	751	4.2
2018_02-13_1418_left/013271	1979	738	2049	845	4.1
2018_02-13_1418_left/013272	1122	661	1191	749	4.2
2018_02-13_1418_left/013272	1989	740	2056	844	4.1
2018_02-13_1418_left/013273	1117	651	1187	746	4.2
2018_02-13_1418_left/013273	2003	713	2080	819	4.1
2018_02-13_1418_left/013274	1112	644	1185	746	4.2
2018_02-13_1418_left/013274	2008	712	2087	819	4.1
2018_02-13_1418_left/013275	1116	649	1183	744	4.2
2018_02-13_1418_left/013275	2016	710	2093	817	4.1
2018_02-13_1418_left/013276	1115	642	1185	741	4.2
2018_02-13_1418_left/013276	2020	697	2101	807	4.1
2018_02-13_1418_left/013276	1125	749	1182	905	8.22
2018_02-13_1418_left/013277	1115	644	1184	740	4.2
2018_02-13_1418_left/013277	2033	692	2120	806	4.1
2018_02-13_1418_left/013277	1122	748	1177	907	8.22
2018_02-13_1418_left/013278	1112	642	1178	736	4.2
2018_02-13_1418_left/013278	2043	690	2130	811	4.1
2018_02-13_1418_left/013278	1116	747	1175	918	8.22
2018_02-13_1418_left/013279	1111	642	1180	739	4.2
2018_02-13_1418_left/013279	2054	698	2140	816	4.1
2018_02-13_1418_left/013279	1117	745	1176	913	8.22
2018_02-13_1418_left/013280	1109	643	1176	741	4.2
2018_02-13_1418_left/013280	2064	694	2149	811	4.1
2018_02-13_1418_left/013280	1115	742	1171	909	8.22
2018_02-13_1418_left/013281	2075	552	2179	683	2.4
2018_02-13_1418_left/013281	1107	642	1175	739	4.2
2018_02-13_1418_left/013281	2077	696	2162	812	4.1
2018_02-13_1418_left/013281	1111	740	1173	914	8.22
2018_02-13_1418_left/013282	2080	554	2188	691	2.4
2018_02-13_1418_left/013282	1107	637	1173	732	4.2
2018_02-13_1418_left/013282	2085	684	2175	806	4.1
2018_02-13_1418_left/013282	1108	740	1173	915	8.22
2018_02-13_1418_left/013283	2087	554	2195	694	2.4
2018_02-13_1418_left/013283	1107	634	1172	728	4.2
2018_02-13_1418_left/013283	2095	682	2186	806	4.1
2018_02-13_1418_left/013283	1109	737	1171	915	8.22
2018_02-13_1418_left/013284	2102	554	2211	696	2.4
2018_02-13_1418_left/013284	1105	634	1172	727	4.2
2018_02-13_1418_left/013284	2108	686	2200	811	4.1
2018_02-13_1418_left/013284	1111	736	1168	912	8.22
2018_02-13_1418_left/013285	2105	546	2220	692	2.4
2018_02-13_1418_left/013285	1102	627	1170	722	4.2
2018_02-13_1418_left/013285	2116	681	2211	812	4.1
2018_02-13_1418_left/013286	2112	542	2231	693	2.4
2018_02-13_1418_left/013286	1101	627	1169	723	4.2
2018_02-13_1418_left/013286	2122	676	2218	808	4.1
2018_02-13_1418_left/013287	2123	537	2245	689	2.4
2018_02-13_1418_left/013287	1101	620	1170	722	4.2
2018_02-13_1418_left/013287	2131	672	2229	807	4.1
2018_02-13_1418_left/013288	2137	533	2261	690	2.4
2018_02-13_1418_left/013288	1100	617	1170	719	4.2
2018_02-13_1418_left/013288	2147	665	2247	805	4.1
2018_02-13_1418_left/013289	2147	527	2271	680	2.4
2018_02-13_1418_left/013289	1083	611	1161	719	4.2
2018_02-13_1418_left/013289	2156	658	2255	796	4.1
2018_02-13_1418_left/013290	2167	518	2283	665	2.4
2018_02-13_1418_left/013290	1084	608	1159	716	4.2
2018_02-13_1418_left/013290	2174	658	2268	790	4.1
2018_02-13_1418_left/013291	2180	514	2302	663	2.4
2018_02-13_1418_left/013291	1084	606	1158	710	4.2
2018_02-13_1418_left/013291	2189	657	2285	790	4.1
2018_02-13_1418_left/013291	1117	1058	1196	1173	4.2
2018_02-13_1418_left/013292	2188	501	2311	653	2.4
2018_02-13_1418_left/013292	1081	599	1158	712	4.2
2018_02-13_1418_left/013292	2199	649	2302	786	4.1
2018_02-13_1418_left/013292	1118	1062	1196	1174	4.2
2018_02-13_1418_left/013293	2210	494	2328	644	2.4
2018_02-13_1418_left/013293	1078	599	1151	709	4.2
2018_02-13_1418_left/013293	2217	643	2322	789	4.1
2018_02-13_1418_left/013293	1116	1059	1196	1174	4.2
2018_02-13_1418_left/013294	2228	486	2351	638	2.4
2018_02-13_1418_left/013294	1077	596	1150	705	4.2
2018_02-13_1418_left/013294	2231	636	2343	785	4.1
2018_02-13_1418_left/013294	1112	1061	1192	1174	4.2
2018_02-13_1418_left/013295	2248	481	2367	633	2.4
2018_02-13_1418_left/013295	1075	593	1148	708	4.2
2018_02-13_1418_left/013295	2244	627	2358	779	4.1
2018_02-13_1418_left/013295	1110	1064	1192	1182	4.2
2018_02-13_1418_left/013296	2262	470	2393	630	2.4
2018_02-13_1418_left/013296	1072	590	1146	713	4.2
2018_02-13_1418_left/013296	2260	627	2375	781	4.1
2018_02-13_1418_left/013296	1102	1063	1190	1185	4.2
2018_02-13_1418_left/013297	2272	463	2405	625	2.4
2018_02-13_1418_left/013297	1071	584	1146	708	4.2
2018_02-13_1418_left/013297	2275	627	2386	778	4.1
2018_02-13_1418_left/013297	1101	1062	1190	1186	4.2
2018_02-13_1418_left/013298	2285	458	2421	622	2.4
2018_02-13_1418_left/013298	1067	587	1144	714	4.2
2018_02-13_1418_left/013298	2288	623	2405	776	4.1
2018_02-13_1418_left/013299	2295	450	2431	615	2.4
2018_02-13_1418_left/013299	1065	581	1141	702	4.2
2018_02-13_1418_left/013299	2305	619	2424	774	4.1
2018_02-13_1418_left/013300	2309	441	2440	608	2.4
2018_02-13_1418_left/013300	1062	576	1141	705	4.2
2018_02-13_1418_left/013300	2328	616	2441	777	4.1
2018_02-13_1418_left/013301	1061	573	1139	678	4.2
2018_02-13_1418_left/013301	2324	433	2452	608	2.4
2018_02-13_1418_left/013301	2344	614	2448	774	4.1
2018_02-13_1418_left/013302	1056	569	1136	679	4.2
2018_02-13_1418_left/013302	2366	607	2451	766	4.1
2018_02-13_1418_left/013303	1051	565	1133	678	4.2
2018_02-13_1418_left/013304	1048	558	1127	671	4.2
2018_02-13_1418_left/013305	1042	556	1124	671	4.2
2018_02-13_1418_left/013305	1069	1085	1157	1205	4.2
2018_02-13_1418_left/013306	1036	547	1123	669	4.2
2018_02-13_1418_left/013306	1065	1088	1156	1211	4.2
2018_02-13_1418_left/013307	1032	542	1120	665	4.2
2018_02-13_1418_left/013307	1065	1095	1155	1220	4.2
2018_02-13_1418_left/013308	1027	536	1118	663	4.2
2018_02-13_1418_left/013308	1053	1091	1153	1229	4.2
2018_02-13_1418_left/013309	1017	531	1108	658	4.2
2018_02-13_1418_left/013309	1048	1093	1149	1230	4.2
2018_02-13_1418_left/013310	1007	524	1100	655	4.2
2018_02-13_1418_left/013310	1039	1090	1142	1230	4.2
2018_02-13_1418_left/013311	998	519	1090	649	4.2
2018_02-13_1418_left/013311	1035	1094	1136	1232	4.2
2018_02-13_1418_left/013312	987	508	1078	637	4.2
2018_02-13_1418_left/013312	470	769	534	874	3.27
2018_02-13_1418_left/013312	1023	1091	1125	1228	4.2
2018_02-13_1418_left/013313	977	505	1071	635	4.2
2018_02-13_1418_left/013313	1012	1092	1124	1238	4.2
2018_02-13_1418_left/013314	966	498	1059	628	4.2
2018_02-13_1418_left/013314	999	1093	1112	1242	4.2
2018_02-13_1418_left/013315	955	496	1056	624	4.2
2018_02-13_1418_left/013315	992	1103	1097	1243	4.2
2018_02-13_1418_left/013316	947	490	1047	622	4.2
2018_02-13_1418_left/013316	957	616	1032	877	8.22
2018_02-13_1418_left/013316	984	1110	1090	1252	4.2
2018_02-13_1418_left/013317	938	485	1036	614	4.2
2018_02-13_1418_left/013318	926	475	1026	609	4.2
2018_02-13_1418_left/013318	955	1120	1063	1262	4.2
2018_02-13_1418_left/013319	916	467	1019	606	4.2
2018_02-13_1418_left/013319	956	1120	1063	1263	4.2
2018_02-13_1418_left/013320	904	451	1012	593	4.2
2018_02-13_1418_left/013320	359	754	420	870	3.27
2018_02-13_1418_left/013320	948	1121	1051	1260	4.2
2018_02-13_1418_left/013321	881	437	987	577	4.2
2018_02-13_1418_left/013321	942	1120	1043	1259	4.2
2018_02-13_1418_left/013322	869	426	974	564	4.2
2018_02-13_1418_left/013322	322	737	391	861	3.27
2018_02-13_1418_left/013322	925	1120	1036	1265	4.2
2018_02-13_1418_left/013323	854	415	964	556	4.2
2018_02-13_1418_left/013323	913	1114	1023	1260	4.2
2018_02-13_1418_left/013324	843	395	957	540	4.2
2018_02-13_1418_left/013325	830	384	940	532	4.2
2018_02-13_1418_left/013325	255	717	328	832	3.27
2018_02-13_1418_left/013326	813	372	931	527	4.2
2018_02-13_1418_left/013326	234	714	313	835	3.27
2018_02-13_1418_left/013327	800	361	918	518	4.2
2018_02-13_1418_left/013328	776	348	896	507	4.2
2018_02-13_1418_left/013329	755	339	882	495	4.2
2018_02-13_1418_left/013330	733	329	861	489	4.2
2018_02-13_1418_left/013330	731	470	855	813	8.22
2018_02-13_1418_left/013331	708	319	840	480	4.2
2018_02-13_1418_left/013332	693	301	833	469	4.2
2018_02-13_1418_left/013333	668	284	806	461	4.2
2018_02-13_1418_left/013333	670	443	806	798	8.22
2018_02-13_1418_left/013334	646	277	791	453	4.2
2018_02-13_1418_left/013334	655	431	786	809	8.22
2018_02-13_1418_left/013335	622	263	764	441	4.2
2018_02-13_1418_left/013336	593	249	739	429	4.2
2018_02-13_1418_left/013337	570	239	718	424	4.2
2018_02-13_1418_left/013337	563	411	723	818	8.22
2018_02-13_1418_left/013338	537	231	698	413	4.2
2018_02-13_1418_left/013338	541	396	691	806	8.22
2018_02-13_1418_left/013339	515	203	674	401	4.2
2018_02-13_1418_left/013339	516	392	667	808	8.22
2018_02-13_1418_left/013340	501	193	656	387	4.2
2018_02-13_1418_left/013340	1484	706	1562	826	2.1
2018_02-13_1418_left/013341	458	178	620	375	4.2
2018_02-13_1418_left/013341	466	374	628	794	8.22
2018_02-13_1418_left/013341	1476	697	1553	817	2.1
2018_02-13_1418_left/013342	425	159	590	357	4.2
2018_02-13_1418_left/013342	445	351	600	781	8.22
2018_02-13_1418_left/013342	1470	710	1535	823	2.1
2018_02-13_1418_left/013343	381	124	576	349	4.2
2018_02-13_1418_left/013343	402	316	569	770	8.22
2018_02-13_1418_left/013344	348	99	544	331	4.2
2018_02-13_1418_left/013344	356	282	540	752	8.22
2018_02-13_1418_left/013344	1464	715	1529	829	2.4
2018_02-13_1418_left/013345	313	77	505	306	4.2
2018_02-13_1418_left/013345	317	267	498	734	8.22
2018_02-13_1418_left/013345	1455	703	1526	828	2.4
2018_02-13_1418_left/013346	283	53	486	285	4.2
2018_02-13_1418_left/013346	165	1205	440	1506	4.2
2018_02-13_1418_left/013347	243	31	445	265	4.2
2018_02-13_1418_left/013347	115	1231	393	1528	4.2
2018_02-13_1418_left/013348	192	15	404	253	4.2
2018_02-13_1418_left/013348	32	1239	302	1545	4.2
2018_02-13_1418_left/013349	144	7	379	228	4.2
2018_02-13_1418_left/013349	24	1243	286	1566	4.2
2018_02-13_1418_left/013350	87	3	333	196	4.2
2018_02-13_1418_left/013350	2104	747	2149	816	4.2
2018_02-13_1418_left/013351	30	1	298	182	4.2
2018_02-13_1418_left/013351	2095	747	2140	815	4.2
2018_02-13_1418_left/013352	21	1	239	132	4.1
2018_02-13_1418_left/013352	1365	651	1443	810	2.1
